OccNo,OccClass,OccType,OccDate,OccTime,Province,Location,NearestLocationLongitude,NearestLocationLatitude,RegionOcc,RegionResponsible,PipelineOperator,FacilityName,FacilityType,PipelineName,PipelineType,ComponentAffected,ProductCarried,TypeOfProduct,DetectionMethod,LandUseType,EntityInvolved,HazardType,ThreatToPipeline,QuantityLost,QuantityRecovered,OccSummary,Fire,Explosion,ProductReleasedIndicator,ProductReleased,InterruptionOfPipelineOperations,Rupture,OperatedBeyondLimits,ProductLeftCoPropertyROW,TerrainEnvironmentalHazard,TSBDeployed,SignificantEnvironmentalImpact,ReportedDate,ReportedTime,TotalSeriousInjuries,TotalFatalInjuries
P00H0041,5,Accident,8/26/2000,18:46:00,British Columbia,Rosedale,-121.8,49.18333333,Head Office,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),Compressor Station 9,Compressor Station,0,0,0,0,0,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,"AN INTERNAL OIL LEAK WITHIN THE CASING OF THE GAS TURBINE OF UNIT 2 ALLOWED LUBE OIL TO COME INTO CONTACT WITH THE HOT TURBINE CASING AND IGNITED.  THE FIRE WHICH STARTED AFTER THE GAS CONTROLLER HAD INITIATED A REMOTE UNIT SHUTDOWN WAS COMPLETELY CONTAINED WITHIN THE TURBINE CASING.  AS A RESULT OF THE FIRE, THERE WAS DAMAGE TO THE DC ELECTRICAL SYSTEM WHICH INITIATED A FALSE LINE BREAK CONDITION RESULTING IN A STATION ESD. THE MINERAL OIL USED IN THIS TURBINE LEAKED OUT OF THE BEARING CAVITY DUE TO OVERFILLING OF THE RESERVOIR.",True,False,False,0,True,0,0,0,0,False,False,8/27/2000,12:47:00,0,0
P00H0043,5,Incident,8/9/2000,12:00:00,Ontario,Burlington,-79.78333333,43.31666667,Head Office,HEAD OFFICE,Enbridge Pipelines Inc.,0,0,Line 7,Transmission Line,Pipe / Piping,0,0,Employee / Contractor (Onsite),Developed Land - Residential,3rd Party - Landowner,0,Excavation / Ground Disturbance,0.0,0.0,ENBRIDGE COMPANY PERSONNEL WHILE PERFORMING ROUTINE RIGHT OF WAY MAINTENANCE ACTIVITIES DISCOVERED THE INSTALLATION OF AN  UNAUTHORIZED SIGN MEASURING 3 METRES BY 3 METRES. FURTHER INSPECTION FOUND THREE POSTS MEASURING 4X4 INCH INSTALLED ON ENBRIDGE'S RIGHT OF WAY BETWEEN THE CRUDE OIL LINES 7 AND 8 WITH THE CLOSEST POINT OF ONE INSTALLED POST BEING 0.2 METRES FROM LINE 8. COMPANY PERSONNEL REMOVED THE POSTS AND THE SIGNS AND THEN INSPECTED BOTH LINES FOR ANY DAMAGE TO THE EXTERIOR PIPE AND COATING. NO DAMAGE WAS FOUND. ENBRIDGE CONTACTED THE OWNER OF THE SIGN AND DETERMINED THAT THE THIRD PARTY CONTRACTOR HAD NOT FOLLOWED ESTABLISHED PROCEDURES PREVIOUSLY SET OUT IN THE NATIONAL ENERGY BOARD REGULATIONS. ENBRIDGE ALSO ESTABLISHED THAT THE CONTRACTOR DID NOT PLACE A CALL TO THE ONTARIO ONE CALL SYSTEM OR TO ENBRIDGE PRIOR TO EXCAVATING THE THREE FOOTINGS FOR THE SIGN POSTS.  ,False,False,False,0,False,0,0,0,0,False,False,8/31/2000,12:15:00,0,0
P00H0046,5,Accident,9/9/2000,11:30:00,British Columbia,Taylor,0.0,0.0,Head Office,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),0,0,Sulphur Pipeline,Transmission Line,Flange / Fitting,Other - Liquid,OTHER,Employee / Contractor (Onsite),Marginal Land,0,0,0,0.0,0.0,"A FLANGE ON THE VALVE AT KM 3.26 FAILED.  THE LIQUID SULPHUR LEAK CONTACTED THE MINERAL INSULATED ELECTRIC HEAT TRACING, WHICH WAS LIKELY OPERATING IN THE TEMPERATURE RANGE OF 315 C TO 370 C.  THE FIRE DESTROYED THE BUILDING.  WEI EMPLOYEES USED WATER FROM A NEARBY CREEK TO EXTINGUISH THE FIRE.  WORKERS FIGHTING THE FIRE DID NOT HAVE RESPIRATORS OR FIRE EXTINGUISHERS.  THE SULPHUR PIPELINE EXTENDS FROM PINE RIVER GAS PLANT TO THE PELLETIZER PLANT.  PRIOR TO THIS OCCURRENCE, THERE WERE FOUR FIRES AT THIS SITE IN SEPTEMBER 2000 AND TWO FIRES AT ANOTHER SITE ON THE SULPHUR PIPELINE.  ON SEPTEMBER 19, 2001, THERE WAS A FIRE AT VALVE AT KM 1.5 WHILE WEI WAS ATTEMPTING TO RESTART THE PIPELINE.  WEI SUBMITTED THAT IN TRYING TO START UP THE PIPELINE, A VOID HAD BEEN CREATED DOWNSTREAM OF A SULPHUR PLUG.  ON SEPTEMBER 19 WHEN WEI MELTED THE PLUG, LIQUID SULPHUR DESCENDED RAPIDLY THROUGH THE VOID.  WHEN THE LIQUID SULPHUR HIT THE CLOSED VALVE, A HYDRAULIC SHOCK WAS CREATED THAT MOVED THE PIPELINE  OFF THE SUPPORTS.  THE FIRE OCCURRED WHEN LIQUID SULPUR CONTACTED THE MINERAL INSULATED HEAT TRACING. SEE RELATED OCCURRENCE P01H0014.",True,False,True,Other - Liquid,True,0,0,0,0,False,False,9/9/2000,16:00:00,0,0
P00H0042,5,Incident,7/27/2000,14:00:00,British Columbia,Taylor,0.0,0.0,Head Office,HEAD OFFICE,Paramount Resources Ltd.,Maxhamish,Gas Processing Plant,0,0,0,Natural Gas,GAS,SCADA,Station Property,0,0,0,40000.0,0.0,"WHEN THE GAS PLANT WENT BACK ON LINE FOLLOWING A 12 HR SHUTDOWN, A GASKET BLEW ON THE FIRST INLET INSULATING VALVE KIT. THE FAILURE MAY HAVE BEEN DUE TO DIFFERENTIAL SETTLEMENT OF THE GROUND AROUND THE INLET PIPING.  THIS LATE REPORT IS A RECONCILLATION WITH A NEW PIPELINE COMPANY.",False,False,True,Natural Gas,False,0,0,0,0,False,False,7/28/2000,11:30:00,0,0
P00H0048,5,Incident,9/22/2000,17:25:00,British Columbia,Taylor,0.0,0.0,Head Office,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),0,0,"24 "" Grizzly (Sour)",Gathering Line,0,Sour Gas,GAS,Employee / Contractor (Onsite),Marginal Land,0,0,0,0.0,0.0,"A FLANGE ""O"" RING ON A LINEBREAK CONTROL VALVE ON THE24""  GRIZZLY  PIPELINE WAS LEAKING. THE LEAK WAS STOPPED BY PEENING THE OUTER FLANGE EDGES TOGETHER TO REDUCE THE GAP AND INJECTING A SEALANT IN THE FLANGE BOLT HOLE CAVITIES.  THE VALVE WILL BE TAKEN OUT OF SERVICE DURING A SCHEDULED PIPELINE OUTAGE IN 2003.",False,False,True,Sour Gas,False,0,0,0,0,False,False,9/22/2000,20:30:00,0,0
P00H0049,5,Incident,9/10/2000,08:30:00,British Columbia,Taylor,0.0,0.0,Head Office,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),0,0,Mainline,Transmission Line,0,Condensate,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,1.0,0.0,"DURING NORMAL OPERATIONS, APPROXIMATELY 1,000 LITRES (1 CUBIC METRE) OF SWEET CONDENSATE WAS RELEASED FROM AN OVERFILLED STORAGE TANK ONTO THE COMPRESSOR STATION PROPERTY. SPENT LIQUID WAS SOAKED UP WITH ABSORBANT MATERIALS OVER AN AREA APPROXIMATELY 20 METRES BY 5 METRES. COMPANY OFFICIALS RESPONDED.  NO FIRE AND NO INJURIES REPORTED. ",False,False,True,Condensate,False,0,0,0,0,False,False,10/2/2000,16:40:00,0,0
P00H0050,5,Incident,9/28/2000,02:10:00,British Columbia,Taylor,0.0,0.0,Head Office,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),Pine River Gas Plant,Gas Processing Plant,0,0,0,Other,OTHER,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,THE DRAIN TANK OVERFLOWED AND RELEASED APPROXIMATELY 268 LITRES OF TRI-ETHYLENE GLYCOL ONTO THE GROUND AROUND THE TANK. THE PRODUCT WAS CLEANED UP IN ACCORDANCE WITH COMPANY SPILL RESPONSE POLICY AND PROCEDURES. NO INJURIES REPORTED. ,False,False,True,Other,False,0,0,0,0,False,False,9/28/2000,14:30:00,0,0
P00H0051,5,Incident,10/4/2000,11:55:00,British Columbia,Fort Nelson,-122.71666667,58.8,Head Office,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),0,0,Beaver River,Gathering Line,0,Sour Gas,GAS,3rd Party / Other Company,Marginal Land,0,0,0,14.0,0.0,"THE STAINLESS STEEL 3/8"" VENT TUBING ON THE LINE BREAK VALVE HAD ALLOWED WATER TO ENTER THE VALVE'S HYDRAULIC OPERATOR.  THE WATER FROZE AND CAUSED THE LINE BREAK VALVE TO OPEN.",False,False,True,Sour Gas,False,0,0,0,0,False,False,10/4/2000,17:35:00,0,0
P00H0047,5,Incident,9/20/2000,09:30:00,Saskatchewan,Gainsborough,-101.45,49.16666667,Head Office,HEAD OFFICE,Tundra Energy Marketing Limited,Alida Terminal,Terminal,0,0,0,Crude Oil,LVP,Employee / Contractor (Onsite),Agricultural Cropland,0,0,0,0.0,0.0,A CRUDE OIL LEAK OCCURRED AT A ROAD CROSSING ON THE 6 INCH LINE.  A NEW SECTION OF LINE WAS PULLED THROUGH THE EXISTING 6 INCH LINE.,False,False,True,Crude Oil,False,0,0,0,0,False,False,9/20/2000,16:20:00,0,0
P00H0053,5,Incident,10/15/2000,22:00:00,British Columbia,Fort Nelson,-122.71666667,58.8,Head Office,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),0,0,Junior Sierra,Gathering Line,0,Other,OTHER,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,DIESEL FUEL WAS LEAKING FROM A SMALL HOLE IN THE DIESEL FUEL RETURN LINE AT A GENERATOR SITE.  THIS SITE IS WHERE CORROSION INHIBITOR IS ADDED TO THE PIPELINE.,False,False,True,Other,False,0,0,0,0,False,False,10/16/2000,15:10:00,0,0
P00H0044,5,Accident,8/29/2000,16:20:00,Ontario,Martin,-91.13333333,49.25,Head Office,HEAD OFFICE,Transcanada Pipelines Ltd.,Compressor Station 60,Compressor Station,0,0,0,0,0,SCADA,Station Property,0,0,0,0.0,0.0,"A UNIT ESD WAS INITIATED A FIRE HAD BEEN DETECTED WITHIN THE ""B"" PLANT GAS GENERATOR ENCLOSURE.  COMPANY PERSONNEL COULD NOT FIND WHAT HAD INITIATED THE FIRE.  THE UNIT WAS RE-STARTED AND MONITORED FOR 8 HOURS WITH NO PROBLEMS.",True,False,False,0,False,0,0,0,0,False,False,9/1/2000,11:05:00,0,0
P00H0045,5,Accident,9/4/2000,04:00:00,Ontario,North Bay,-79.46666667,46.31666667,Head Office,HEAD OFFICE,Transcanada Pipelines Ltd.,Compressor Station 116,Compressor Station,0,0,0,Natural Gas,GAS,SCADA,Station Property,0,0,0,0.0,0.0,"HIGH  VIBRATION STRESSES INDUCED AS A RESULT OF THE UNIT OPERATING IN THE RECYCLE MODE FOR EXTENDED PERIODS HAD CAUSED A 3/8"" TUBE FITTING TO FAIL.  AN AUTOMATIC UNIT ESD WAS INITIATED.  THE TUBING AND FITTING WERE REPAIRED BUT FAILED AGAIN APPROXIMATELY 4 WEEKS LATER WHEN THE ""C"" PLANT UNIT WAS OPERATING IN THE RECYCLE MODE.",False,False,True,Natural Gas,True,0,0,0,0,False,False,9/4/2000,14:50:00,0,0
P00H0054,5,Accident,10/20/2000,14:28:00,Manitoba,Hadashville,-95.9075,49.67666667,Head Office,HEAD OFFICE,Transcanada Pipelines Ltd.,Compressor Station 43,Compressor Station,0,0,0,0,0,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,"OIL FROM A PORT SEALING SURFACE ON THE VENT VALVE ON COMPRESSOR UNIT C1 CONTACTED 2 OUTER COMBUSTION CASINGS ON THE GAS GENERATOR AND A FIRE WAS INITIATED.  THE FIRE DETECTION LOGIC DETECTED THE FIRE AND INITIATED AN ESD ON THE COMPRESSOR UNIT.  THE ESD REMOVED THE SOURCE OF THE FUEL FOR THE FIRE AND THE FIRE WAS EXTINGUISHED.  MAINTENANCE WORK HAD JUST BEEN COMPLETED ON THE VENT VALVE ACCORDING TO TCPL'S OPERATING PROCEDURE.  HOWEVER, DURING THE WORK, SOME SEALS AND WASHERS HAD BEEN DISTURBED AND NOT REPLACED.  THEIR REPLACEMENT WAS NOT A REQUIREMENT OF EITHER THE VENDOR'S SERVICE BULLETIN OR TCPL'S OPERATING PROCEDURE.",True,False,False,0,False,0,0,0,0,False,False,10/23/2000,12:40:00,0,0
P00H0055,5,Incident,10/8/2000,07:30:00,Manitoba,Ile Des Chênes,-96.98833333,49.71055556,Head Office,HEAD OFFICE,Transcanada Pipelines Ltd.,Compressor Station 41,Compressor Station,0,0,0,Natural Gas,GAS,SCADA,Station Property,0,0,0,0.0,0.0,"THE LINE 100-2 SUCTION BLOW OFF VALVE (L2-SB) OPENED INADVERTENTLY.  THE PLC LOGIC INITIATED AN AUTOMATIC CLOSURE OF  THE LINE 100-2 SUCTION VALVE (L2-S) AND THE LINE 100-1:LINE 100-2 SUCTION CROSS-OVER VALVE (1:2-SC).  IN INVESTIGATING THE REASON FOR THE VALVE CLOSURE, PERSONNEL  DISCOVERED THAT THE ""B"" PLANT EMERGENCY VENT VALVE EXPERIENCED A LOSS OF POWER GAS SUPPLY WHICH  SIGNALED THE VALVE TO OPEN AND TO BLOW DOWN THE ""B"" PLANT UNIT PIPING.  THE GAS RELEASE THROUGH THE LINE 100-2 SUCTION BLOW-OFF VALVE WAS DUE TO A FAULTY 3-WAY  PILOT ACTUATED LIMIT VALVE. THE COMPONENT WAS REPLACED. ",False,False,True,Natural Gas,False,0,0,0,0,False,False,10/20/2000,10:30:00,0,0
P00H0052,5,Incident,10/18/2000,13:00:00,Manitoba,Souris,-100.26027778,49.61722222,Head Office,HEAD OFFICE,Enbridge Pipelines Inc.,Souris Pump Station,Pump Station,0,0,0,Natural Gas Liquids / LPG,HVP,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,A CRACKED GREASE FITTING ON THE PRESSURE CONTROL VALVE BYPASS VALVE WAS LEAKING A TRACE AMOUNT OF NGL.  THE STATION WAS ISOLATED AND THE FITTING WAS REPLACED.,False,False,True,Natural Gas Liquids / LPG,True,0,0,0,0,False,False,10/18/2000,18:40:00,0,0
P00H0056,5,Accident,10/24/2000,09:30:00,British Columbia,Kingsvale,-120.91666667,49.9,Head Office,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),Compressor Station 8B,Compressor Station,0,0,0,0,0,SCADA,Station Property,0,0,0,0.0,0.0,"DURING NORMAL OPERATION, A BACKFIRE OCCURRED IN COMPRESSOR UNIT #2.  THE UNIT INTAKE MANIFOLDS RELEASED FLAMES THROUGH THE RELIEF DOORS.  THE FLAME WAS DETECTED BY THE STATION SAFETY SYSTEMS WHICH INITIATED A STATION ESD.  THE INITIAL FIRE SELF EXTINGUISHED IMMEDIATELY.  THE IGNITION SYSTEM WAS FAULTY AND HAS BEEN REPLACED ON BOTH UNITS AT THIS COMPRESSOR STATION.",True,True,False,0,False,0,0,0,0,False,False,10/25/2000,01:43:00,0,0
P00H0057,5,Incident,11/1/2000,19:00:00,Quebec,Highwater,-72.43333333,45.01666667,Head Office,HEAD OFFICE,Montreal Pipe Line Ltd.,Highwater Pump Station,Pump Station,0,0,0,Crude Oil,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,1.0,1.0,"WHEN THE 24"" PIPELINE WAS BEING PUT BACK INTO SERVICE, AN EMPLOYEE INADVERTENTLY OPENED THE BLOCK VALVE ON THE 18 INCH PIPELINE INSTEAD OF THE BLOCK VALVE ON THE 24"" PIPELINE.  THE VALVE  WAS CLOSED IMMEDIATELY.",False,False,True,Crude Oil,False,0,0,0,0,False,False,11/2/2000,11:00:00,0,0
P00H0061,2,Accident,12/28/2000,17:30:00,Quebec,Hereford,-71.56666667,45.01666667,Head Office,HEAD OFFICE,Trans Québec And Maritimes Pipeline Inc.,East Hereford Compressor Station ,Compressor Station,0,0,0,0,0,SCADA,Station Property,0,0,0,0.0,0.0,"AT APPROXIMATELY 1100 HOURS EST, A MAINTENANCE PERSON WAS CALLED TO THE EAST HEREFORD COMPRESSOR STATION TO INVESTIGATE A PROBLEM AT THE STATION.  AT APPROXIMATELY 1800 HOURS EST, WHILE THE MAINTENANCE PERSON WAS STILL ON SITE, AN EXPLOSION OCCURRED WITHIN THE CONTROL BUILDING.  THE EMPLOYEE SUSTAINED BURNS TO 20 % OF HIS BODY AND IS IN HOSPITAL IN STABLE CONDITION.  THE CONTROL BUILDING WAS SEVERELY DAMAGED.  TSB INVESTIGATORS WERE DEPLOYED TO THE SITE.",True,True,False,0,False,0,0,0,0,True,False,12/28/2000,00:00:00,1,0
P00H0062,5,Incident,12/26/2000,15:00:00,British Columbia,Taylor,0.0,0.0,Head Office,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),Mcmahon Gas Plant,Gas Processing Plant,0,0,0,Other,OTHER,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,A DRAIN ON A SUMP BECAME PLUGGED RESULTING IN AN OVERFLOW OF THE SUMP. THE DRAIN HAS BEEN FREED.,False,False,True,Other,False,0,0,0,0,False,False,12/28/2000,13:15:00,0,0
P00H0058,5,Incident,11/2/2000,14:50:00,British Columbia,Prince George,-122.75,53.91666667,Head Office,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),Compressor Station 4B,Compressor Station,0,0,0,Natural Gas,GAS,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,"NATURAL GAS WAS LEAKING FROM AN INSULATING FLANGE GASKET 5 METRES DOWNSTREAM OF THE SENDING BARREL ISOLATING VALVE.  THE REPAIR WAS COMPLETED WITH THE INSTALLATION OF A ""FLANGE CLAMP"".  THE CLAMP WAS PEENED AGAINST THE FLANGE AND INJECTED WITH A SEALANT TO SEAL OFF THE LEAK.  WESTCOAST SUSPECTS THAT THE GASKET LEAKED AS A RESULT OF VIBRATION AND HEAT FLUCTUATION DURING 30 YEARS OF OPERATION.",False,False,True,Natural Gas,False,0,0,0,0,False,False,11/2/2000,19:45:00,0,0
P00Z0001,0,,10/31/2000,0,0,0,0.0,0.0,Head Office,HEAD OFFICE,,0,0,0,0,0,0,0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P00H0060,5,Incident,12/12/2000,17:00:00,British Columbia,Dawson Creek,-120.23333333,55.76666667,Head Office,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),0,0,"26"" Alberta Mainline",Transmission Line,0,Natural Gas,GAS,Employee / Contractor (Onsite),Agricultural Cropland,0,0,0,12700.0,0.0,"COMPANY PERSONNEL DISCOVERED A  LEAK WHILE INSPECTING THE PIPE FOR ANOMALIES IDENTIFIED BY AN IN-LINE INSPECTION TOOL.  EXAMINATION OF THE CRACK INDICATED THAT IT ORIGINATED AT DEFECTS IN A FIELD REPAIR WELD(BY PUDDLING) ON THE PIPE BODY.  THE REPAIR WAS PROBABLY DONE AT THE TIME OF INSTALLATION. THE AFFECTED SECTION OF PIPE HAS BEEN REPLACED.PIPE SPECS: 660MM OD, 7.14 MM WT, SMYS 359 MPA, MOP 5520 KPA, PRESSURE AT TIME OF LEAK 4430 KPA",False,False,True,Natural Gas,False,0,0,0,0,False,False,12/12/2000,21:10:00,0,0
P01H0002,5,Incident,1/10/2001,19:49:00,Manitoba,Souris,-100.26027778,49.61722222,Head Office,HEAD OFFICE,Enbridge Pipelines Inc.,Souris Pump Station,Pump Station,0,0,0,Crude Oil,LVP,SCADA,Station Property,0,0,0,2.0,0.0,A 1/2 INCH FITTING ON THE STATION LINE 4 SUCTION PRESSURE TRANSMITTER PULLED OUT OF A COMPRESSION FITTING (SWEDGELOK FITTING) RELEASING CRUDE OIL ONTO STATION PROPERTY. THE INSTRUMENT LINE HAD BEEN INSTALLED IN 1999.  CONTAMINATED MATERIIAL WAS COMPLETELY REMOVED FOR REMEDIATION.,False,False,True,Crude Oil,True,0,0,0,0,False,False,1/11/2001,00:45:00,0,0
P00H0059,5,Incident,11/24/2000,12:00:00,Ontario,Toronto (S. Of Richmond Hill),-79.41666667,43.7,Head Office,HEAD OFFICE,Trans-Northern Pipelines Inc.,0,0,Mainline,Transmission Line,Pipe / Piping,0,0,Employee / Contractor (Onsite),Developed Land - Residential,3rd Party - Utility/Municipality,0,Excavation / Ground Disturbance,0.0,0.0,"WHILE DOING AN EMERGENCY LOCATE ON NOVEMBER 24, 2000 FOR BELL CANADA, TNPI INSPECTOR NOTICED A GUY WIRE ANCHOR OVER TNPI'S 10 INCH MAINLINE PIPE ON THE EAST SIDE OF YONGE ST. AT WILLOWDALE AVENUE.  AN ASSESSMENT INDICATED THAT THE COATING ON THE CASING PIPE (NOT THE CARRIER PIPE) HAD BEEN DAMAGED BY A POWER AUGER.  NO IMMEDIATE REPAIR WAS NECESSARY.  THE POWER AUGER WAS BEING USED FOR A CABLE ANCHOR INSTALLATION FROM A POWER POLE.  NEITHER THE CABLE COMPANY (ROGERS) OR ONTARIO HYDRO ARE TAKING RESPONSIBILITY.  TNPI IS CONTINUING ITS INVESTIGATION OF OWNERSHIP OF THE ANCHOR.",False,False,False,0,False,0,0,0,0,False,False,12/6/2000,08:18:00,0,0
P01H0004,3,Accident,1/17/2001,00:45:00,Alberta,Hardisty,-111.3,52.66666667,Head Office,HEAD OFFICE,Enbridge Pipelines Inc.,0,0,Line 4,Transmission Line,Pipe / Piping,Crude Oil,LVP,SCADA,Marginal Land,0,0,0,3800.0,3760.0,"THE LINE FAILED DUE TO FATIGUE CRACKING. THE COMBINATION OF A CORROSIVE ENVIRONMENT, THE GEOMETRY OF THE ERW LONGITUDINAL SEAM, THE CORROSION PITTING COINCIDENT WITH THAT SEAM AND THE CYCLIC STRESSES DUE TO NORMAL PIPELINE OPERATING PRESSURES ALLOWED CRACKING TO INITIATE. THE CYCLIC STRESSES DUE TO NORMAL PIPELINE OPERATING PRESSURES ALLOWED THE FATIGUE CRACK TO PROPAGATE. THE TAPE COATING ON THE LINE HAD TENTED OVER THE UNTRIMMED WELD FLASH OF THE ERW LONGITUDINAL SEAM AND SHIELDED THE PIPE FROM THE CP CURRENT. AN ILI TOOL HAD BEEN RUN IN OCT 2000 BUT ENBRIDGE HAD NOT YET RECEIVED THE RESULTS OF THAT INSPECTION AT THE TIME OF THE RUPTURE.",False,False,True,Crude Oil,True,True,0,0,0,True,True,1/17/2001,16:54:00,0,0
P01H0005,5,Accident,1/26/2001,14:00:00,British Columbia,Fort Nelson,-122.71666667,58.8,Head Office,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),0,0,North Jedney,Gathering Line,0,Sour Gas,GAS,Employee / Contractor (Onsite),Marginal Land,0,0,0,42000.0,0.0,"A CONTRACTOR WITH BACKHOE WORKING ON A PIPELINE CROSSING STRUCK AND PUNCTURED THE 6 INCH PIGGING LOOP/PRESSURIZING LINE. THE 20 INCH JEDNEY PIPELINE, A 10 INCH ALTERNATE SUCTION LINE AND THE 6 INCH PRESSURIZING LINE ARE ALL OWNED BY WESTCOAST AND ARE IN THE SAME RIGHT-OF-WAY.  THERE WAS A CROSSING AGREEMENT IN PLACE FOR THE CONTRACTOR TO WORK ON THE CROSSING.  WESTCOAST HAD NOT MARKED THE 6 INCH LINE ON THE CROSSING AGREEMENT.",False,False,True,Sour Gas,False,0,0,0,0,False,False,1/26/2001,15:50:00,0,0
P00H0063,5,Accident,12/20/2000,10:30:00,Ontario,Brockville,-75.68333333,44.58333333,Head Office,HEAD OFFICE,Transcanada Pipelines Ltd.,Compressor Station 144,Compressor Station,0,0,0,Natural Gas,GAS,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,"THE DOWNSTREAM VALVES ON THE BRIDLE ASSEMBLIES FOR MLV 144-1 AND MLV 144-2 HAD BEEN INADVERTENTLY LEFT OPEN FOLLOWING SOME RECENT MAINTENANCE ACTIVITIES. BECAUSE OF THE OPEN VALVES, THE DISCHARGE PULSATION FROM THE COMPRESSOR UNITS AT STATION 144 WERE GOING INTO THE BRIDLE ASSEMBLIES RESULTING IN HIGH VIBRATION ON THE ABOVE GROUND YARD PIPING.  BECAUSE OF THIS VIBRATION, A 3/8 -INCH DISCHARGE PRESSURE SENSING LINE BROKE.",False,False,True,Natural Gas,False,0,0,0,0,False,False,12/21/2000,14:00:00,0,0
P01H0007,5,Incident,2/7/2001,10:00:00,Manitoba,Cromer,-101.235,49.73138889,Head Office,HEAD OFFICE,Enbridge Pipelines Inc.,Cromer Pump Station,Pump Station,0,0,0,Crude Oil,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,15.0,0.0,"DURING ROUTINE FALL MAINTENANCE, AFTER FILLING THE ROOF DRAIN WITH ANTIFREEZE, THE ROOF DRAIN PLUG WAS LEFT OUT.  WATER PROBABLY ENTERED THE ROOF DRAIN, FROZE AND DAMAGED THE DRAIN THEREBY ALLOWING CRUDE OIL TO ENTER THE DRAIN LINE AND MIGRATE ONTO THE ROOF.  ",False,False,True,Crude Oil,False,0,0,0,0,False,False,2/7/2001,22:30:00,0,0
P01H0001,5,Accident,1/7/2001,08:50:00,Saskatchewan,Creelman,-103.3,49.81666667,Head Office,HEAD OFFICE,Alliance Pipeline Ltd.,0,0,"36"" Mainline Pipeline",Transmission Line,0,Natural Gas,GAS,3rd Party / Other Company,Marginal Land,0,0,0,0.0,0.0,A 1/2 INCH NIPPLE OFF THE POWER GAS LINE TO A PRESSURE TRANSMITTER HAD FAILED  POSSIBLY RELEASING NATURAL GAS. THE LEAK WAS ISOLATED AND THE FAILED NIPPLE WAS CHANGED.  THE FAILURE WAS CONSISTENT WITH AN OVERLOAD CONDITION WHICH PROBABLY RESULTED FROM THE HEAVY SNOW LOAD AROUND THE PIPING.,False,False,True,Natural Gas,False,0,0,0,0,False,False,1/7/2001,14:45:00,0,0
P01H0003,5,Incident,1/15/2001,05:02:00,New Brunswick,Saint John West,-66.06666667,45.25,Head Office,HEAD OFFICE,Maritimes & Northeast Pipeline Management Ltd.,St. John Pressure Reducing Station,Other,0,0,0,Natural Gas,GAS,3rd Party / Other Company,Station Property,0,0,0,0.0,0.0,"THE FUEL GAS SUPPLY TO BOTH THE MAIN AND BACK-UP CONTROL VALVES AT THE PRESSURE REDUCING STATION WAS CONTAMINATED BY HYDRATES AND BOTH VALVES FAILED TO OPERATE AS INTENDED.  THE BACK-UP CONTROL VALVE SHOULD HAVE FAILED CLOSED BUT IT FAILED OPEN.  AS A RESULT, THE STATION OUTLET RELIEF VALVE OPENED RELEASING NATURAL GAS TO THE ATMOSHPHERE.  AFTER APPROXIMATELY 20 MINUTES, THE MAIN CONTROL VALVE OPERATED AS INTENDED BUT THE RELIEF VALVE DID NOT RESEAT ITSELF.",False,False,True,Natural Gas,False,0,0,0,0,False,False,1/15/2001,13:00:00,0,0
